Latitude,Longitude,rainfall,temperature,clay,sand,silt,river_distance,Elevation,Slope,Flood_Index,Flood_Score
13.5,76.9,4.485178082,23.57408219,299,508,194,26894.01015,830,89.97748566,0.4152543869151743,3
13.5,77.0,4.485178082,23.57408219,326,479,196,203747.4711,800,89.98407745,0.3695521904540819,2
13.5,77.1,4.485178082,23.57408219,242,581,177,145955.8874,843,89.97748566,0.3615056931852858,2
13.5,77.2,3.664082192,23.44876712,224,605,171,222634.0099,779,89.98407745,0.30845322985630635,1
13.5,77.3,3.664082192,23.44876712,207,598,195,265041.1315,734,89.99288177,0.3000765638327394,0
13.5,77.4,3.664082192,23.44876712,205,634,161,286283.9749,758,89.98873901,0.285401703844806,0
13.5,77.5,3.664082192,23.44876712,208,656,136,157644.6252,746,89.99375153,0.32436029307741293,1
13.5,77.6,3.664082192,23.44876712,244,621,135,148591.4227,750,89.96816254,0.3345542627295353,1
13.5,77.7,3.664082192,23.44876712,200,630,170,267978.7183,1087,89.99912262,0.2521721085011235,0
13.5,77.8,3.664082192,23.44876712,270,539,190,136449.8597,913,89.98575592,0.3323850281664014,1
13.5,77.9,4.353643836,23.32747945,283,514,203,243152.1507,851,89.98575592,0.33759631662936695,1
13.5,78.0,4.353643836,23.32747945,244,548,208,45050.30141,853,89.99227142,0.3916012409683083,2
13.5,78.1,4.353643836,23.32747945,284,498,218,139915.8216,781,89.97748566,0.38062030640900424,2
13.5,78.2,4.353643836,23.32747945,280,484,236,338186.494,767,89.97748566,0.3217073050341816,1
13.5,78.3,4.353643836,23.32747945,266,525,209,225034.5138,809,89.9899292,0.34535607556189457,1
13.5,78.4,4.353643836,23.32747945,272,502,226,358330.6622,964,89.99116516,0.2887990814061958,0
13.6,75.0,10.30813699,25.14427397,310,458,232,170904.5962,110,89.99116516,0.6888938405429669,3
13.6,75.1,10.30813699,25.14427397,288,453,259,189573.9898,679,89.99557495,0.6143077732207352,3
13.6,75.2,10.30813699,25.14427397,271,461,268,132995.1482,690,89.99654388,0.6282555926166699,3
13.6,75.3,10.30813699,25.14427397,286,435,279,111673.9205,679,89.97748566,0.6411143414700273,3
13.6,75.4,5.685123288,22.18046575,299,427,274,183053.3072,719,89.99854279,0.43706960435983006,3
13.6,75.5,5.685123288,22.18046575,279,438,283,193994.2261,702,89.99436951,0.43251251410545755,3
13.6,75.6,5.685123288,22.18046575,299,436,265,276698.2723,719,89.99475861,0.40644862619999444,2
13.6,75.7,5.685123288,22.18046575,305,441,254,123113.1289,867,89.99771118,0.4368247819803545,3
13.6,75.8,5.685123288,22.18046575,287,409,304,128131.3813,793,89.96816254,0.4470809084913477,3
13.6,75.9,5.685123288,22.18046575,310,402,289,206744.3071,854,89.98407745,0.41806423516428254,3
13.6,76.0,3.912630137,23.08761644,297,403,301,177255.1104,785,89.98937988,0.36567151063146985,2
13.6,76.1,3.912630137,23.08761644,360,376,264,183119.8997,728,89.97748566,0.37941257729983574,2
13.6,76.2,3.912630137,23.08761644,319,465,216,154663.0735,728,89.99116516,0.3726197390526159,2
13.6,76.3,3.912630137,23.08761644,344,402,254,126203.0126,713,0.0,0.5441017477103335,3
13.6,76.4,3.912630137,23.08761644,316,477,207,182743.7712,718,89.98575592,0.3630971948814964,2
13.6,76.5,3.912630137,23.08761644,332,425,243,77013.96111,724,89.9899292,0.40407008974099806,2
13.6,76.6,4.485178082,23.57408219,0,0,0,130868.9669,676,89.9899292,0.36607847813386923,2
13.6,76.7,4.485178082,23.57408219,303,501,197,216016.9921,951,89.99841309,0.3428069405574332,1
13.6,76.8,4.485178082,23.57408219,315,416,268,148447.0539,720,89.98575592,0.4041056728353843,2
13.6,76.9,4.485178082,23.57408219,291,462,247,233501.3053,712,89.9899292,0.3701079042957333,2
13.6,77.0,4.485178082,23.57408219,294,481,225,229533.775,718,89.98407745,0.3682523003435432,2
13.6,77.1,4.485178082,23.57408219,298,485,217,428862.7848,811,89.98407745,0.2944374869680347,0
13.6,77.2,3.664082192,23.44876712,268,537,195,393121.5384,877,89.99436951,0.25632792519493014,0
13.6,77.3,3.664082192,23.44876712,249,567,185,143698.166,713,89.98575592,0.3484490613228806,1
13.6,77.4,3.664082192,23.44876712,276,530,194,290276.7057,694,89.99362946,0.31196523456591246,1
13.6,77.5,3.664082192,23.44876712,279,487,234,192776.8517,695,89.9899292,0.34865760359492737,1
13.6,77.6,3.664082192,23.44876712,243,536,221,71461.34997,728,89.96816254,0.37309609000760036,2
13.6,77.7,3.664082192,23.44876712,226,611,163,278999.1749,843,89.99116516,0.2824811760762579,0
13.6,77.8,3.664082192,23.44876712,276,507,216,70579.13811,829,89.99204254,0.3679565772386611,2
13.6,77.9,4.353643836,23.32747945,270,554,177,278247.2854,870,89.98575592,0.3177954717206344,1
13.6,78.0,4.353643836,23.32747945,289,469,242,292168.9417,775,89.9899292,0.3379867113581324,1
13.6,78.1,4.353643836,23.32747945,344,404,252,298218.9539,719,89.99116516,0.3562412774967594,2
13.6,78.2,4.353643836,23.32747945,301,457,243,316140.402,722,89.99452972,0.3394816720964072,1
13.6,78.3,4.353643836,23.32747945,271,524,205,359178.2005,736,89.99524689,0.3124877547586057,1
13.6,78.4,4.353643836,23.32747945,275,500,225,349207.4432,925,89.99690247,0.29680849493981526,0
13.7,75.0,10.30813699,25.14427397,275,444,281,193071.077,170,89.99785614,0.6739013715124604,3
13.7,75.1,10.30813699,25.14427397,251,484,265,191762.8793,688,89.99802399,0.6052352317939628,3
13.7,75.2,10.30813699,25.14427397,269,454,277,169824.0838,649,89.99562073,0.6223874498445486,3
13.7,75.3,10.30813699,25.14427397,285,434,280,200282.812,620,89.99362946,0.6202800623873411,3
13.7,75.4,5.685123288,22.18046575,291,443,267,204184.6711,609,89.99604797,0.44072736967885423,3
13.7,75.5,5.685123288,22.18046575,285,463,251,154982.2202,671,89.99375153,0.44536815688413667,3
13.7,75.6,5.685123288,22.18046575,0,0,0,63613.80944,659,0.0,0.5856505026107548,3
13.7,75.7,5.685123288,22.18046575,310,426,264,217966.9845,640,89.97748566,0.43657414844314696,3
13.7,75.8,5.685123288,22.18046575,300,442,257,225091.148,681,89.9899292,0.42632885121454617,3
13.7,75.9,5.685123288,22.18046575,298,439,263,222921.6081,727,89.99227142,0.4218736278805513,3
13.7,76.0,3.912630137,23.08761644,303,425,272,206222.7257,778,89.98575592,0.35477114010194366,1
13.7,76.1,3.912630137,23.08761644,354,413,233,230060.066,716,89.9899292,0.3604639743138373,2
13.7,76.2,3.912630137,23.08761644,328,418,253,184306.3259,693,89.99468994,0.374655934225578,2
13.7,76.3,3.912630137,23.08761644,341,396,262,185078.5911,681,89.99362946,0.379954528199057,2
13.7,76.4,3.912630137,23.08761644,311,416,273,193347.1039,680,89.99362946,0.37234553714452195,2
13.7,76.5,3.912630137,23.08761644,312,484,205,215417.3356,740,89.97748566,0.3490298745110064,1
13.7,76.6,4.485178082,23.57408219,293,493,214,131380.9479,692,89.98873901,0.4003767493766303,2
13.7,76.7,4.485178082,23.57408219,337,407,256,141349.8935,645,89.9899292,0.41835751996220455,3
13.7,76.8,4.485178082,23.57408219,346,383,271,181121.6928,655,89.98575592,0.4087653639192837,2
13.7,76.9,4.485178082,23.57408219,304,429,267,258660.508,678,89.96816254,0.3719343357630333,2
13.7,77.0,4.485178082,23.57408219,319,400,281,242438.8067,688,89.99116516,0.3810441198902104,2
13.7,77.1,4.485178082,23.57408219,297,464,240,101382.2786,732,89.9899292,0.40946695863190896,2
13.7,77.2,3.664082192,23.44876712,296,514,190,283906.6418,752,89.99116516,0.31092112709584047,1
13.7,77.3,3.664082192,23.44876712,279,523,198,284746.0717,681,89.98407745,0.3164776391821673,1
13.7,77.4,3.664082192,23.44876712,360,453,187,92576.80682,668,89.9899292,0.39460107295077035,2
13.7,77.5,3.664082192,23.44876712,340,431,229,86940.04266,665,89.9899292,0.3981593974491466,2
13.7,77.6,3.664082192,23.44876712,269,518,213,298147.057,668,89.96816254,0.31372835444187386,1
13.7,77.7,3.664082192,23.44876712,269,573,158,318228.3385,851,89.99227142,0.2779942037457606,0
13.7,77.8,3.664082192,23.44876712,282,477,241,166095.1063,752,89.96816254,0.35192228051350394,1
13.7,77.9,4.353643836,23.32747945,256,574,170,307307.8808,898,89.9977417,0.3013339752886461,0
13.7,78.0,4.353643836,23.32747945,268,514,218,244785.1598,781,89.99375153,0.3441729789359173,1
13.7,78.1,4.353643836,23.32747945,304,456,241,105109.2524,672,89.99116516,0.4120135680319391,3
13.7,78.2,4.353643836,23.32747945,0,0,0,304473.1567,641,89.97748566,0.3107055851723276,1
13.7,78.3,4.353643836,23.32747945,331,393,277,345022.0416,618,89.99375153,0.35411377159909185,1
13.7,78.4,4.353643836,23.32747945,325,424,251,363323.4841,665,89.99116516,0.33791428073592894,1
13.8,75.0,9.040383562,23.95835616,241,472,287,140363.6489,584,89.96816254,0.5855310827265441,3
13.8,75.1,9.040383562,23.95835616,245,471,284,405122.0289,643,89.9949646,0.49588234905193246,3
13.8,75.2,9.040383562,23.95835616,253,448,299,205505.9981,639,89.9949646,0.5628234389654363,3
13.8,75.3,9.040383562,23.95835616,272,457,271,144563.316,689,89.99643707,0.5762877613435277,3
13.8,75.4,4.148931507,23.57112329,275,425,301,153931.0956,672,89.99755096,0.39071323672020286,2
13.8,75.5,4.148931507,23.57112329,291,409,299,205675.8358,611,89.99249268,0.38510003851989544,2
13.8,75.6,4.148931507,23.57112329,306,406,289,155902.9234,659,89.99407959,0.3968029316041652,2
13.8,75.7,4.148931507,23.57112329,327,387,285,217229.5646,603,89.99468994,0.388402991807757,2
13.8,75.8,4.148931507,23.57112329,281,435,284,229606.3058,729,89.99544525,0.35921873586416037,2
13.8,75.9,4.148931507,23.57112329,296,421,283,185580.3436,896,89.998703,0.3563382894883314,2
13.8,76.0,2.957835616,24.11350685,334,436,230,242965.6254,757,89.98937988,0.3097477528502,1
13.8,76.1,2.957835616,24.11350685,317,406,278,192362.9796,775,89.99116516,0.32634932977316417,1
13.8,76.2,2.957835616,24.11350685,0,0,0,184784.3055,699,89.9899292,0.2872835800492814,0
13.8,76.3,2.957835616,24.11350685,278,489,233,196941.0805,703,89.97748566,0.3187119363962289,1
13.8,76.4,2.957835616,24.11350685,347,409,244,170524.8759,659,89.98575592,0.34893436708425574,1
13.8,76.5,2.957835616,24.11350685,286,494,220,150583.493,719,89.99362946,0.3312804187654095,1
13.8,76.6,3.161835616,24.54156164,313,478,209,197468.1731,681,89.99452972,0.3334034998040332,1
13.8,76.7,3.161835616,24.54156164,356,375,269,121614.028,636,89.99375153,0.3803539390198513,2
13.8,76.8,3.161835616,24.54156164,353,379,268,189680.5329,612,89.97748566,0.3610816503542245,2
13.8,76.9,3.161835616,24.54156164,365,345,290,162312.5546,635,89.98575592,0.372618695479108,2
13.8,77.0,3.161835616,24.54156164,346,367,287,114735.469,663,89.96816254,0.3796450489318419,2
13.8,77.1,3.161835616,24.54156164,310,418,272,107841.4625,709,89.98873901,0.3662956589149066,2
13.8,77.2,2.777917808,24.8690137,296,500,204,147639.8639,732,89.99116516,0.3236733872327918,1
13.8,77.3,2.777917808,24.8690137,269,554,176,300167.4604,669,0.0,0.42352223747017287,3
13.8,77.4,2.777917808,24.8690137,318,500,183,286714.4639,645,89.99227142,0.2922516308996604,0
13.8,77.5,2.777917808,24.8690137,323,495,182,103052.6782,644,89.99288177,0.35100417428864855,1
13.8,77.6,2.777917808,24.8690137,305,467,228,299660.0165,644,89.96816254,0.2917990217563958,0
13.8,77.7,2.777917808,24.8690137,280,519,201,263067.6004,721,89.97748566,0.2848543269861069,0
13.8,77.8,2.777917808,24.8690137,305,489,206,327859.7419,723,89.99227142,0.2704653844277229,0
13.8,77.9,3.110219178,24.71750685,247,550,203,98724.3606,970,89.99806213,0.3126602675802917,1
13.8,78.0,3.110219178,24.71750685,311,422,267,99808.95921,671,89.98873901,0.3708585293166523,2
13.8,78.1,3.110219178,24.71750685,316,433,250,324692.3175,692,89.98575592,0.29661742580961137,0
13.8,78.2,3.110219178,24.71750685,302,474,224,224052.922,621,89.99562073,0.32985741983721084,1
13.8,78.3,3.110219178,24.71750685,291,445,264,350483.9054,639,89.99865723,0.2911882813086547,0
13.8,78.4,3.110219178,24.71750685,300,436,264,349843.2339,592,89.99663544,0.2989604317993497,0
13.9,75.0,9.040383562,23.95835616,266,429,305,284190.7992,578,89.99227142,0.5490906544439198,3
13.9,75.1,9.040383562,23.95835616,232,437,331,243073.4644,593,89.99549866,0.5563287330766677,3
13.9,75.2,9.040383562,23.95835616,269,432,299,256118.3848,722,89.99557495,0.5406024868143049,3
13.9,75.3,9.040383562,23.95835616,300,400,300,137770.6107,739,89.99407959,0.5826741527789953,3
13.9,75.4,4.148931507,23.57112329,312,395,293,72314.25656,757,89.99654388,0.4133072553450787,3
13.9,75.5,4.148931507,23.57112329,313,385,302,113282.3494,632,89.99362946,0.41678860022557085,3
13.9,75.6,4.148931507,23.57112329,317,403,280,206803.7475,590,89.98873901,0.3902743541788543,2
13.9,75.7,4.148931507,23.57112329,319,413,268,213300.0143,595,89.96816254,0.38644916420732134,2
13.9,75.8,4.148931507,23.57112329,285,412,302,252129.478,821,89.99859619,0.3446528567406541,1
13.9,75.9,4.148931507,23.57112329,289,438,274,177592.0007,835,89.9980545,0.3632460087236926,2
13.9,76.0,2.957835616,24.11350685,278,465,257,38819.37879,815,89.99436951,0.358309854443958,2
13.9,76.1,2.957835616,24.11350685,281,482,236,225676.4165,840,89.99643707,0.2945176226276312,0
13.9,76.2,2.957835616,24.11350685,298,480,223,263217.5223,752,89.98873901,0.2950336783115551,0
13.9,76.3,2.957835616,24.11350685,292,496,212,235939.2949,717,89.99249268,0.3049529913035134,0
13.9,76.4,2.957835616,24.11350685,277,501,221,98882.83244,689,89.98575592,0.3492933127627593,1
13.9,76.5,2.957835616,24.11350685,290,501,209,189723.7909,636,89.9949646,0.3282170997942331,1
13.9,76.6,3.161835616,24.54156164,310,463,227,246296.927,625,89.98873901,0.32659254720327413,1
13.9,76.7,3.161835616,24.54156164,367,365,269,243231.6609,617,89.98407745,0.3468406029859644,1
13.9,76.8,3.161835616,24.54156164,360,361,279,315807.3557,615,89.98575592,0.32421487161400103,1
13.9,76.9,3.161835616,24.54156164,356,368,276,247311.1085,637,89.99116516,0.34178079825215696,1
13.9,77.0,3.161835616,24.54156164,357,379,263,253825.4539,656,89.96816254,0.33598871524610524,1
13.9,77.1,3.161835616,24.54156164,295,471,233,266891.9734,699,89.99116516,0.30892155531375887,1
13.9,77.2,2.777917808,24.8690137,256,545,199,124322.5394,730,89.97748566,0.32174738745819625,1
13.9,77.3,2.777917808,24.8690137,0,0,0,120083.9751,646,0.0,0.45689654180788514,3
13.9,77.4,2.777917808,24.8690137,0,0,0,237856.806,614,89.96816254,0.2738064517419031,0
13.9,77.5,2.777917808,24.8690137,361,420,219,306481.3509,605,89.98407745,0.3053463187046624,1
13.9,77.6,2.777917808,24.8690137,303,459,238,128768.2543,648,89.99452972,0.34583801636460576,1
13.9,77.7,2.777917808,24.8690137,280,505,215,313217.2991,694,89.98407745,0.27426604859502823,0
13.9,77.8,2.777917808,24.8690137,305,456,240,307287.1358,706,89.99362946,0.28360441351648574,0
13.9,77.9,3.110219178,24.71750685,286,538,177,291836.0262,822,89.99761963,0.27458783783751556,0
13.9,78.0,3.110219178,24.71750685,305,487,209,325387.46,687,89.97748566,0.28877221849609275,0
13.9,78.1,3.110219178,24.71750685,299,507,194,45376.20162,664,89.96816254,0.37601389138649355,2
13.9,78.2,3.110219178,24.71750685,328,409,263,335054.8007,625,89.9961319,0.30570356178662667,1
13.9,78.3,3.110219178,24.71750685,335,424,241,174210.1297,531,89.97748566,0.36584841655403855,2
13.9,78.4,3.110219178,24.71750685,311,410,279,21316.88133,473,89.98407745,0.4206910770036967,3
14.0,75.0,9.040383562,23.95835616,263,421,315,307250.8109,579,89.98575592,0.5425357855173378,3
14.0,75.1,9.040383562,23.95835616,255,433,313,152710.7615,596,89.99362946,0.5868265327133777,3
14.0,75.2,9.040383562,23.95835616,242,463,296,175049.803,626,89.99375153,0.571028243088415,3
14.0,75.3,9.040383562,23.95835616,302,430,268,157051.12,665,89.99227142,0.581417738641336,3
14.0,75.4,4.148931507,23.57112329,324,402,274,260192.0772,660,89.98575592,0.3659185003645036,2
14.0,75.5,4.148931507,23.57112329,317,376,307,206480.9787,649,89.99288177,0.38710816574636103,2
14.0,75.6,4.148931507,23.57112329,312,420,268,242238.9926,611,89.98937988,0.3738927434153407,2
14.0,75.7,4.148931507,23.57112329,324,391,285,174372.2483,576,89.99362946,0.40433999400519677,2
14.0,75.8,4.148931507,23.57112329,262,519,220,272465.2982,620,89.98575592,0.3456107066293979,1
14.0,75.9,4.148931507,23.57112329,276,436,289,141072.8359,727,89.99604797,0.38676469584996725,2
14.0,76.0,2.957835616,24.11350685,336,382,282,192655.4793,694,89.98873901,0.3406859705599759,1
14.0,76.1,2.957835616,24.11350685,336,398,267,222933.4889,666,89.99249268,0.33236709621550026,1
14.0,76.2,2.957835616,24.11350685,304,454,242,201838.8311,728,89.99562073,0.3211486510846402,1
14.0,76.3,2.957835616,24.11350685,276,471,254,191624.2423,836,89.98575592,0.3069779393154756,1
14.0,76.4,2.957835616,24.11350685,273,456,272,227372.26,918,89.99806976,0.28783772389537443,0
14.0,76.5,2.957835616,24.11350685,274,513,213,225916.938,764,89.99362946,0.29868486232524316,0
14.0,76.6,3.161835616,24.54156164,326,416,259,303767.3481,642,89.96816254,0.3144893168974764,1
14.0,76.7,3.161835616,24.54156164,327,441,232,259625.3564,593,89.99249268,0.33064617125090756,1
14.0,76.8,3.161835616,24.54156164,356,375,269,248017.649,611,89.96816254,0.34371504877987086,1
14.0,76.9,3.161835616,24.54156164,376,346,278,133276.2876,605,89.99116516,0.3860383005671481,2
14.0,77.0,3.161835616,24.54156164,370,351,279,127616.3088,624,89.98937988,0.38437651474057943,2
14.0,77.1,3.161835616,24.54156164,306,432,261,146307.8117,672,89.9899292,0.35627310411653823,2
14.0,77.2,2.777917808,24.8690137,262,487,251,127256.2097,708,89.99502563,0.3319600540192517,1
14.0,77.3,2.777917808,24.8690137,302,441,257,280348.1313,636,89.99116516,0.302139324918289,0
14.0,77.4,2.777917808,24.8690137,323,449,228,125239.6442,600,89.99227142,0.3556674369984492,2
14.0,77.5,2.777917808,24.8690137,0,0,0,299647.6001,599,89.97748566,0.25618992908207405,0
14.0,77.6,2.777917808,24.8690137,295,470,235,312500.1647,638,89.96816254,0.28725538915189275,0
14.0,77.7,2.777917808,24.8690137,278,505,217,342842.8562,690,89.98575592,0.26528272210087317,0
14.0,77.8,2.777917808,24.8690137,350,407,243,221669.5724,647,89.99475861,0.327855516190787,1
14.0,77.9,3.110219178,24.71750685,261,541,198,101812.6327,791,89.99362946,0.3353619963751857,1
14.0,78.0,3.110219178,24.71750685,301,487,212,234207.8119,590,89.99204254,0.32847462899381324,1
14.0,78.1,3.110219178,24.71750685,280,511,210,388413.7323,636,89.99544525,0.26966764758910294,0
14.0,78.2,3.110219178,24.71750685,334,423,243,260938.9604,584,89.98937988,0.33237987638631705,1
14.0,78.3,3.110219178,24.71750685,291,442,267,302464.0736,594,89.9899292,0.3120322816747445,1
14.0,78.4,3.110219178,24.71750685,352,394,254,148133.0495,454,89.99362946,0.38870335849068166,2
14.1,75.0,9.040383562,23.95835616,240,460,300,250694.5754,622,89.99227142,0.5479497049617119,3
14.1,75.1,9.040383562,23.95835616,256,458,286,263169.8258,689,89.99407959,0.5376466239160768,3
14.1,75.2,9.040383562,23.95835616,245,485,270,276629.2594,644,89.99407959,0.5341277921720181,3
14.1,75.3,9.040383562,23.95835616,286,419,295,270999.8268,744,89.99204254,0.5365119746194427,3
14.1,75.4,4.148931507,23.57112329,322,422,256,213214.4883,696,89.99375153,0.3734214492155147,2
14.1,75.5,4.148931507,23.57112329,330,353,318,218418.42,655,89.98575592,0.3869949237273598,2
14.1,75.6,4.148931507,23.57112329,306,367,328,150055.3502,675,89.99475861,0.4021542092956083,2
14.1,75.7,4.148931507,23.57112329,322,417,261,194428.9622,561,89.9899292,0.39606166840236295,2
14.1,75.8,4.148931507,23.57112329,316,381,303,249692.978,662,89.99757385,0.3712234759578544,2
14.1,75.9,4.148931507,23.57112329,342,458,200,257805.6732,619,89.99116516,0.36521053443196044,2
14.1,76.0,2.957835616,24.11350685,370,360,270,246203.0169,628,89.99227142,0.33754461325976537,1
14.1,76.1,2.957835616,24.11350685,369,362,270,401980.7195,647,0.0,0.43612877715541587,3
14.1,76.2,2.957835616,24.11350685,324,431,245,274540.6689,724,89.99362946,0.30364080910123264,0
14.1,76.3,2.957835616,24.11350685,300,441,259,282006.3005,775,89.9899292,0.29190492994118,0
14.1,76.4,2.957835616,24.11350685,312,436,252,335571.6303,843,89.9949646,0.2686797310039971,0
14.1,76.5,2.957835616,24.11350685,301,462,236,266045.1854,681,89.98575592,0.30517343121688273,1
14.1,76.6,3.161835616,24.54156164,318,382,300,249492.1702,656,89.97748566,0.333830272674705,1
14.1,76.7,3.161835616,24.54156164,340,391,269,336059.9222,583,89.99116516,0.31586322051077587,1
14.1,76.8,3.161835616,24.54156164,350,413,236,141005.7547,571,89.96816254,0.3761901877357436,2
14.1,76.9,3.161835616,24.54156164,358,363,279,128510.2604,599,89.98575592,0.3844316874564681,2
14.1,77.0,3.161835616,24.54156164,329,387,284,216398.3174,605,89.99116516,0.35044913010669826,1
14.1,77.1,3.161835616,24.54156164,309,416,275,182192.9871,712,89.99853516,0.3427953116556502,1
14.1,77.2,2.777917808,24.8690137,298,432,270,323196.8259,651,89.98873901,0.2878447329211244,0
14.1,77.3,2.777917808,24.8690137,279,500,221,324501.447,630,89.99375153,0.2789306935821749,0
14.1,77.4,2.777917808,24.8690137,323,413,263,115876.6473,580,89.97748566,0.3659282200647333,2
14.1,77.5,2.777917808,24.8690137,342,412,246,112979.7901,594,89.96816254,0.3669511550135695,2
14.1,77.6,2.777917808,24.8690137,292,487,220,319955.7093,549,89.98407745,0.2927813823899234,0
14.1,77.7,2.777917808,24.8690137,288,443,270,152794.2144,505,89.99751282,0.35637960526616225,2
14.1,77.8,2.777917808,24.8690137,281,513,206,119975.0526,579,0.0,0.4974992482517525,3
14.1,77.9,3.110219178,24.71750685,283,532,185,139691.6678,695,89.99468994,0.33792488593546866,1
14.1,78.0,3.110219178,24.71750685,310,486,204,412529.3248,605,89.99475861,0.271617166330845,0
14.1,78.1,3.110219178,24.71750685,289,509,202,131731.4733,554,89.98575592,0.360879426981532,2
14.1,78.2,3.110219178,24.71750685,282,521,197,385000.5485,561,89.99549866,0.2783443195527933,0
14.1,78.3,3.110219178,24.71750685,349,433,218,244069.5223,504,89.98575592,0.34701478053763885,1
14.1,78.4,3.110219178,24.71750685,360,402,237,381128.2763,454,89.99375153,0.31506888870714095,1
14.2,75.0,9.040383562,23.95835616,271,441,288,245241.8906,572,89.97748566,0.560785119765578,3
14.2,75.1,9.040383562,23.95835616,247,472,281,164890.8672,648,89.99227142,0.5706768456755635,3
14.2,75.2,9.040383562,23.95835616,267,432,302,171747.9575,724,89.99798584,0.5667465847728433,3
14.2,75.3,9.040383562,23.95835616,322,391,286,178433.7339,616,89.99288177,0.5874955441067563,3
14.2,75.4,4.148931507,23.57112329,301,433,266,279102.6762,699,89.99745941,0.3491558099499282,1
14.2,75.5,4.148931507,23.57112329,293,405,302,216703.9308,671,89.99407959,0.3753056611690317,2
14.2,75.6,4.148931507,23.57112329,334,356,310,251076.6951,601,89.98575592,0.3829951327078922,2
14.2,75.7,4.148931507,23.57112329,329,418,253,166731.8786,550,89.99116516,0.40648504206763325,2
14.2,75.8,4.148931507,23.57112329,292,439,269,287634.3575,619,89.99227142,0.35443224555465513,1
14.2,75.9,4.148931507,23.57112329,278,471,251,217849.9067,603,89.9899292,0.37264573084603503,2
14.2,76.0,2.957835616,24.11350685,364,373,263,227955.3871,634,89.98407745,0.340275695174277,1
14.2,76.1,2.957835616,24.11350685,350,397,253,252349.2218,654,89.98937988,0.32576538774869473,1
14.2,76.2,2.957835616,24.11350685,310,448,242,227078.8529,800,89.99227142,0.30599950803207704,1
14.2,76.3,2.957835616,24.11350685,320,400,279,78413.34438,715,89.9899292,0.3701443241769654,2
14.2,76.4,2.957835616,24.11350685,264,501,235,179896.8313,799,89.96816254,0.30985953441743586,1
14.2,76.5,2.957835616,24.11350685,312,397,291,265540.7715,660,89.96816254,0.31786413932132085,1
14.2,76.6,3.161835616,24.54156164,330,400,270,270113.9899,601,89.98575592,0.3323574953969296,1
14.2,76.7,3.161835616,24.54156164,348,413,238,267651.177,598,89.96816254,0.3330897483581049,1
14.2,76.8,3.161835616,24.54156164,331,392,277,288207.9584,566,0.0,0.48201176771152665,3
14.2,76.9,3.161835616,24.54156164,330,397,273,85878.36917,565,89.99116516,0.3948393079678249,2
14.2,77.0,3.161835616,24.54156164,324,435,241,299626.2884,593,89.96816254,0.3187286041690605,1
14.2,77.1,3.161835616,24.54156164,275,485,241,289387.9423,692,89.99362946,0.29928523318476974,0
14.2,77.2,2.777917808,24.8690137,289,431,280,338278.2771,647,89.96816254,0.2830316400690728,0
14.2,77.3,2.777917808,24.8690137,296,437,267,100902.0397,582,89.99116516,0.36491895523955126,2
14.2,77.4,2.777917808,24.8690137,323,427,250,309402.4974,577,0.0,0.4536745574950393,3
14.2,77.5,2.777917808,24.8690137,278,461,261,125803.3623,562,89.99116516,0.35468788078368646,1
14.2,77.6,2.777917808,24.8690137,295,476,229,187982.3054,499,89.96816254,0.34200442090073463,1
14.2,77.7,2.777917808,24.8690137,287,450,264,304266.7583,449,89.96816254,0.3145134831847514,1
14.2,77.8,2.777917808,24.8690137,0,0,0,356291.9703,444,89.98407745,0.25683265342936473,0
14.2,77.9,3.110219178,24.71750685,297,472,231,267429.3808,567,89.99796295,0.32253661974239817,1
14.2,78.0,3.110219178,24.71750685,280,501,219,244392.0754,496,89.98575592,0.33281246910957757,1
14.2,78.1,3.110219178,24.71750685,284,494,222,149010.4782,458,89.99116516,0.3685389897576301,2
14.2,78.2,3.110219178,24.71750685,274,522,204,359775.8068,586,89.99700165,0.2824948874527521,0
14.2,78.3,3.110219178,24.71750685,298,474,228,373495.0786,416,89.99362946,0.3070218241110246,1
14.2,78.4,3.110219178,24.71750685,377,371,253,385503.4234,322,89.96816254,0.3352788475283018,1
14.3,75.0,5.669013699,23.8489589,290,421,289,25537.75691,577,89.98575592,0.5028609940806215,3
14.3,75.1,5.669013699,23.8489589,261,454,285,326562.674,610,89.98407745,0.3975689792217941,2
14.3,75.2,5.669013699,23.8489589,315,395,290,252744.6215,684,89.99204254,0.4245004023591868,3
14.3,75.3,5.669013699,23.8489589,315,385,300,240591.6989,624,89.98873901,0.4368395182804946,3
14.3,75.4,3.26290411,24.65082192,387,337,276,373133.29,592,89.98575592,0.3184067544202855,1
14.3,75.5,3.26290411,24.65082192,312,366,322,313637.8568,657,89.97748566,0.3192391341607854,1
14.3,75.6,3.26290411,24.65082192,299,383,318,306220.6761,596,89.98575592,0.32538458878754545,1
14.3,75.7,3.26290411,24.65082192,332,364,303,203710.6849,596,0.0,0.5127581199625484,3
14.3,75.8,3.26290411,24.65082192,327,444,229,305435.816,596,89.98575592,0.31942708062737935,1
14.3,75.9,3.26290411,24.65082192,284,452,264,254304.898,580,89.99362946,0.3327526030681665,1
14.3,76.0,2.589479452,24.81013699,297,478,225,255320.4053,599,89.99204254,0.30154164558851115,0
14.3,76.1,2.589479452,24.81013699,335,380,285,397721.6782,667,89.97748566,0.2655161285618026,0
14.3,76.2,2.589479452,24.81013699,315,410,274,217226.1771,753,89.99116516,0.3060192373142208,1
