Latitude,Longitude,rainfall,temperature
16,78.1,2.212684932,27.16832877
16,78.2,2.212684932,27.16832877
16,78.3,2.212684932,27.16832877
16,78.4,2.212684932,27.16832877
16.1,75,2.751835616,24.75476712
16.1,75.1,2.751835616,24.75476712
16.1,75.2,2.751835616,24.75476712
16.1,75.3,2.751835616,24.75476712
16.1,75.4,2.248410959,25.64849315
16.1,75.5,2.248410959,25.64849315
16.1,75.6,2.248410959,25.64849315
16.1,75.7,2.248410959,25.64849315
16.1,75.8,2.248410959,25.64849315
16.1,75.9,2.248410959,25.64849315
16.1,76,2.13339726,26.1330137
16.1,76.1,2.13339726,26.1330137
16.1,76.2,2.13339726,26.1330137
16.1,76.3,2.13339726,26.1330137
16.1,76.4,2.13339726,26.1330137
16.1,76.5,2.13339726,26.1330137
16.1,76.6,2.062109589,26.978
16.1,76.7,2.062109589,26.978
16.1,76.8,2.062109589,26.978
16.1,76.9,2.062109589,26.978
16.1,77,2.062109589,26.978
16.1,77.1,2.062109589,26.978
16.1,77.2,2.155123288,27.20961644
16.1,77.3,2.155123288,27.20961644
16.1,77.4,2.155123288,27.20961644
16.1,77.5,2.155123288,27.20961644
16.1,77.6,2.155123288,27.20961644
16.1,77.7,2.155123288,27.20961644
16.1,77.8,2.155123288,27.20961644
16.1,77.9,2.212684932,27.16832877
16.1,78,2.212684932,27.16832877
16.1,78.1,2.212684932,27.16832877
16.1,78.2,2.212684932,27.16832877
16.1,78.3,2.212684932,27.16832877
16.1,78.4,2.212684932,27.16832877
16.2,75,2.751835616,24.75476712
16.2,75.1,2.751835616,24.75476712
16.2,75.2,2.751835616,24.75476712
16.2,75.3,2.751835616,24.75476712
16.2,75.4,2.248410959,25.64849315
16.2,75.5,2.248410959,25.64849315
16.2,75.6,2.248410959,25.64849315
16.2,75.7,2.248410959,25.64849315
16.2,75.8,2.248410959,25.64849315
16.2,75.9,2.248410959,25.64849315
16.2,76,2.13339726,26.1330137
16.2,76.1,2.13339726,26.1330137
16.2,76.2,2.13339726,26.1330137
16.2,76.3,2.13339726,26.1330137
16.2,76.4,2.13339726,26.1330137
16.2,76.5,2.13339726,26.1330137
16.2,76.6,2.062109589,26.978
16.2,76.7,2.062109589,26.978
16.2,76.8,2.062109589,26.978
16.2,76.9,2.062109589,26.978
16.2,77,2.062109589,26.978
16.2,77.1,2.062109589,26.978
16.2,77.2,2.155123288,27.20961644
16.2,77.3,2.155123288,27.20961644
16.2,77.4,2.155123288,27.20961644
16.2,77.5,2.155123288,27.20961644
16.2,77.6,2.155123288,27.20961644
16.2,77.7,2.155123288,27.20961644
16.2,77.8,2.155123288,27.20961644
16.2,77.9,2.212684932,27.16832877
16.2,78,2.212684932,27.16832877
16.2,78.1,2.212684932,27.16832877
16.2,78.2,2.212684932,27.16832877
16.2,78.3,2.212684932,27.16832877
16.2,78.4,2.212684932,27.16832877
16.3,75,2.357041096,25.32268493
16.3,75.1,2.357041096,25.32268493
16.3,75.2,2.357041096,25.32268493
16.3,75.3,2.357041096,25.32268493
16.3,75.4,2.007178082,25.8070411
16.3,75.5,2.007178082,25.8070411
16.3,75.6,2.007178082,25.8070411
16.3,75.7,2.007178082,25.8070411
16.3,75.8,2.007178082,25.8070411
16.3,75.9,2.007178082,25.8070411
16.3,76,2.035342466,26.32161644
16.3,76.1,2.035342466,26.32161644
16.3,76.2,2.035342466,26.32161644
16.3,76.3,2.035342466,26.32161644
16.3,76.4,2.035342466,26.32161644
16.3,76.5,2.035342466,26.32161644
16.3,76.6,2.112219178,27.1190137
16.3,76.7,2.112219178,27.1190137
16.3,76.8,2.112219178,27.1190137
16.3,76.9,2.112219178,27.1190137
16.3,77,2.112219178,27.1190137
16.3,77.1,2.112219178,27.1190137
16.3,77.2,2.207315068,26.96591781
16.3,77.3,2.207315068,26.96591781
16.3,77.4,2.207315068,26.96591781
16.3,77.5,2.207315068,26.96591781
16.3,77.6,2.207315068,26.96591781
16.3,77.7,2.207315068,26.96591781
16.3,77.8,2.207315068,26.96591781
16.3,77.9,2.283479452,26.45035616
16.3,78,2.283479452,26.45035616
16.3,78.1,2.283479452,26.45035616
16.3,78.2,2.283479452,26.45035616
16.3,78.3,2.283479452,26.45035616
16.3,78.4,2.283479452,26.45035616
16.4,75,2.357041096,25.32268493
16.4,75.1,2.357041096,25.32268493
16.4,75.2,2.357041096,25.32268493
16.4,75.3,2.357041096,25.32268493
16.4,75.4,2.007178082,25.8070411
16.4,75.5,2.007178082,25.8070411
16.4,75.6,2.007178082,25.8070411
16.4,75.7,2.007178082,25.8070411
16.4,75.8,2.007178082,25.8070411
16.4,75.9,2.007178082,25.8070411
16.4,76,2.035342466,26.32161644
16.4,76.1,2.035342466,26.32161644
16.4,76.2,2.035342466,26.32161644
16.4,76.3,2.035342466,26.32161644
16.4,76.4,2.035342466,26.32161644
16.4,76.5,2.035342466,26.32161644
16.4,76.6,2.112219178,27.1190137
16.4,76.7,2.112219178,27.1190137
16.4,76.8,2.112219178,27.1190137
16.4,76.9,2.112219178,27.1190137
16.4,77,2.112219178,27.1190137
16.4,77.1,2.112219178,27.1190137
16.4,77.2,2.207315068,26.96591781
16.4,77.3,2.207315068,26.96591781
16.4,77.4,2.207315068,26.96591781
16.4,77.5,2.207315068,26.96591781
16.4,77.6,2.207315068,26.96591781
16.4,77.7,2.207315068,26.96591781
16.4,77.8,2.207315068,26.96591781
16.4,77.9,2.283479452,26.45035616
16.4,78,2.283479452,26.45035616
16.4,78.1,2.283479452,26.45035616
16.4,78.2,2.283479452,26.45035616
16.4,78.3,2.283479452,26.45035616
16.4,78.4,2.283479452,26.45035616
